user_id,book_id_list
3991591,"1956726,104900,2463719,218833,681470,1035814,317,2297476,103890,6609733,5143300,7804328,33078,716862,361725,181149,709075,23204,2580687,1653700"
3996610,"2236294,1870974,4421068,2240355,2473507,634493,2229477,2854876,2600001,2370751,1832163,145975,6892,716862,2351675,272375,2448177"
3997060,"2428783,166647,230879,1093633,310723,5168215,693711,309002,1610895,2145791,98438,1552735,318498,2233761,877950,149611,2256927,2229077,2525328,442133"
3999931,"2405353,2356541,233547,309512,484817,988536,2303477,271256,1726860,122106,727286,1229730,2878405,426128,181225,27691,2365205,707285,3814018,206553"
4010281,"2230685,1780237,2186189,1716312,1895548,2291710,117780,2532745,306663,2142994,166968,2576859,2348137,2219880,1952516,306445,2142988,537329,1725931,2436605"
4010380,"1281470,1344333,7802540,1244038,489310,451302,673816,1108232,2370303,2573385,2258044,1380904,2590205,2853154,3499219,1202260,2261192,5492752,1807543,2167325"
4015531,"1123448,2146606,1421548,1049002,2216001,1862878,117992,3758968,2113216,2603536,1758666,1376065,625273,2141951,1812070,1796985,1726761,4268962,2409137,990277"
4017301,"170860,2406181,2572682,30117,2300795,2231328,33078,476483,620361,2424516,4683112,722880,1798025,709075,828221,473795,8369,2214808,25357,715"
4019101,"7739588,279830,200487,20,2424257,2368325,33078,186099,306238,7804328,715032,5055949,205492,1858824,610307,473795,305091,25357,715,2877898"
4023421,"2144938,4075,2339680,5256427,3758968,2145341,2424516,166554,1350395,6892,722880,7804328,1726761,1856383,1121649,531001,8467358,6609733,25357,1653700"
4026730,"2603306,1113599,3276232,1835656,1357735,3915607,3462037,4236628,443473,2300795,6107404,1798025,1856383,392527,625734,473795,1350395,272375,103855,959276"
4028770,"551368,220837,212216,826458,535707,31099,395324,3756355,1757592,170357,389215,8467358,361725,2485599,316274,800684"
4034890,"680107,113763,37177,438783,21324,2614362,2286863,459282,2295424,2186305,2587281,722880,1858824,103890,705473,2452390,971769,2349719"
4035931,"2172837,727530,3006352,484825,176176,3129403,3006349,772639,3444313,2421496,2317059,5187496,2427627,2598666,315049,2237573,2695013,2456162,3900424,4871848"
4037461,"4233130,7228831,2523793,867246,2286863,2300795,1918727,2287749,2599190,490598,2077927,196603,2465924,6892,485757,1350395,1037723,1046376,2214808,1947821"
4042231,"139,166,2146679,269292,428685,28302,2433051,1727705,2541759"
4045351,"2443326,1930294,478706,2382555,2341451,1354194,1363237,1737221,2864197,2198457,39224,496057,396037,1817250,3917047,3207682,2041919,3116707,3862258,569925"
4051450,"2409026,2204362,2555490,2854909,2256416,2468715,2993401,2083744,2693979,2335486,3839527,2990815,2984215,4000351,3095038,3893974,3459604,4421068,3745504,2215170"
4052251,"281917,261768,99793,37177,21324,822326,2458413,2599190,4647220,5094814,722880,1035814,103890,8467358,181149,2454485"
4053091,"172731,1554283,1820546,1117823,719748,1856744,2575859,569479,2555490,834897,1121448,2391589,2893579,2712011,1315778,765277,2171304,3808129,1338004,2993446"
4056790,"2232738,2235474,1820058,2145383,1092152,307596,2526715,2284844,1688989,2520464,868392,1353581,1751664,220899"
4059430,"1314794,131521,1254076,1344221,4177156,2317717,1751584,269292,2189272,403349,2340657,317002,166554,4146889,4018588,425625,441424,28302,1192034"
4059520,"311022,2454853,2600001,634493,11936,209612,2295424,2473507,395324,2300795,1121649,2178756,2424516,4250419,2247538,4300666,709075,1836702,828221"
4059541,"4155352,446229,1902534,2077927,2525634,3912373,454134,1856383,1858824,4578487,389215,2534924,166554,1769545,1118435,1037723,434096,308364,1653700,2042862"
4075150,"2443326,99793,307422,173943,15088,451458,6664,304786,99345,2429121,4300480,244921,212216,826458,2259490,2463590,2197478,1121649,2347744"
4075981,"2610492,2406341,2344254,2302042,2555490,3839527,1892427,3893974,1380964,3075511,2054930,2286120,2180196,2854876,1323588,1281957,2469397,2295424"
4082350,"127122,2149567,2430403,6017890,2555490,2274589,2854909,2550055,2693031,3106573,2596624,2984215,2604995,3778957,2713521,437364,2409859,3996130,4705573,5045830"
4087240,"2358078,841490,2473276,675671,484504,1355402,681470,306238,4414675,420807,1121649,1350395,1035814,2209477,1037723,2349719,1074594,25357,481572,1720918"
4092901,"3753439,452636,546793,4127287,310521,2410040,1350519,2866711,2184573,3088342,1353337,3144454,3247996,3754666,3871210,4287193,1229855,2551240,218833,1902534"
4095601,"2225251,2166166,2325253,2295641,2274394,3469276,2458413,2325229,2325236,2325241,2354091,2575462,2575464,3229180"
4104160,"3004879,441053,452668,314436,2854876,126927,490598,2759493,722880,473795,420807,531001,553386,473310,481957,1101948,499591,486630,1197040"
4104721,"210083,3095038,2286863,2300795,463181,2356900,490598,1785776,681470,1121649,103890,454134,716862,2209477,2485599,305091,2294752,181149,1074594,720618"
4110940,"2277015,853288,320322,2705,306760,327814,691374,148106,1049815,2054930,573691,2180196,931342,2019613,2592020,1785776,2077927,531550,491510,998313"
4115551,"6841975,2390160,200343,3990535,2388642,1079,3534874,2473996,2300795,2214808,1035814,253112,409091,420807,1769545,11764,1046376,11763,272375,2347744"
4142620,"4032,438783,2614362,126927,1345763,2592020,2077927,1121649,306238,103890,3876811,625734,2534924,8467358,971769"
4147381,"2897563,2571722,2302042,2070550,2083741,4173142,2273687,681470,716862,4874203,1856383,428685,5014516,420807,2303346,272375,4210483,181149,2352976,2448177"
4148620,"1806413,2229477,2186305,446229,1806628,1609097,1138528,1785776,531550,485757,1727705,1612347,323176,709075,2485599,392573,1074594,5143300,10480,2178756"
4155481,"2334114,1198666,2351683,1253498,2470824,2407476,1235992,2388300,2436572,1788424,3893974,2296616,4421068,680199,125912,841243"
4156720,"2050695,1817252,2993401,541950,2808394,4812760,4812754,4812742,2291653,3893974,96964,822326,2854876,2372145,2759493,5075125,954296,1155057,2448177,551788"
4158550,"28901,28638,1720302,5731036,2249668,230810,450689,2390160,2521510,251144,324257,284782,3441835,2249460,248926,464534,822326,2286863,1720918,389215"
4170310,"261767,556903,261771,6841975,2232690,2365720,2571359,2050695,1826777,765267,305876,2870632,317008,227736,2989726,2374653,1300860,2106821,221479,2368420"
4171021,"101441,1871075,1068877,1325745,2473507,2356900,531001,490598,8378,473795,7804328,1757592,103890,625734,2303346,2347744,1385630,2349719,23204,1612347"
4172620,"2088040,992104,886017,576815,3465649,2444431,315793,917738,2525028,886105,2279417,128437,3174526,4127287,988396,281427,2580200,4148833,220837,30117"
4173691,"1292123,1764306,2286847,273772,1752011,1295449,1578832,683553,2402696,2577804,2770245,1326165,1753284,5228,2770246,389215,2590483,621392,2576544,4210483"
4174660,"2409026,1251556,2204362,1104854,1892427,2291653,178827,2365455,2189592,671011,1360858,6892,2019613,454134,2311735,3442753,5028514"
4193281,"1892427,2274394,2332590,840500,3862957,2286120,2229477,2251771,2494167,2327370,2180196,2469397,2854876,2458413,2759493,8467358,272375,2214808"
4209850,"1321200,1352954,2316721,438835,1000374,2574620,2366542,2828299,2350673,2216005,828838,479190,659340,2449664,1254859,451571,1068877,464534,625273,462365"
4228921,"314518,317927,2190165,324710,312662,1434054,879766,5193817,4129084,4002865,5020432,2220445,2590950,2766126,3959371,4765387,4749727,5035228,3806296,828221"
4231081,"3001768,2149567,2470824,2301657,2323389,2993401,5143201,2169237,2580688,1359287,4421068,4370989,873230,450252,459282,4669690,2019613,145975,196603,1785776"
4234021,"684218,2434249,2356546,550487,165307,2145900,2232342,2855779,2348382,1278290,463181,1902534,1612347,1350395,389215,602363,4741243,8369,2214808,316274"
4237360,"2574955,3001768,2260642,2080392,2855425,996402,4435171,2332590,505834,2251771,2286120,1323588,2180196,2759493,2356900,2303346,361725,1101948,321323"
4245340,"199275,27661,408094,2286120,2180196,2458413,2195786,1769545,1858824,454134,361725,2303346,1101948,434096,2347744,2448177"
4248970,"1202092,2139462,2285934,2571359,2251427,3444604,3138100,4182373,2473078,1957553,2301271,2463719,2077927,196603,4552675,5095723,4564129,4528741,2534924,2351675"
4249330,"458860,2142446,1753284,5220724,2770245,681470,1726761,2424516,6892,828221,316274,1035814,7804328,8467358,4564129,5143300,2580687,23204"
4252441,"1379172,883079,1000890,1371544,4528615,1265569,2990815,446603,1726407,488912,473664,3534970,3459604,4126753,3778957,4311001,2958385,4268950,3614170,4197457"
4264771,"2532419,1930356,3182068,2883814,2485642,424002,2580594,201262,314682,315275,2113879,2437237,181004,3797050,3814018,239199,221096,4025413,529168,4690564"
4265671,"2348471,2369987,1362338,2854555,2879581,78643,4296223,2316452,2443673,535707,2231328,4296253,2864452,4629289,7804328,5141644,1350395,1101948,23204,2580687"
4268200,"1747977,460023,1229730,2195789,2379471,1106565,434487,6146872,438402,1552701,1348485,312944,4300483,383348,3220207,4341919,4421068,4268824,4268950,1742471"
4272190,"451748,21296,1952638,2485642,1510247,2473917,173943,2196814,971586,2338881,6222,1966851,315223,1227904,2336672,2334114,2587276,1281470,1100906,7802540"
4273420,"2532419,1930356,3182068,1705386,220837,212216,2388642,18628,3534874,2388641,1266045,7804328,531001,186099,716862,361725,305091"
4277440,"2214811,3113920,433856,4552675,490598,2592020,2525634,6892,716862,103890,625734,428685,420807,305091,1037723,145975,1098150,8369,308364"
4281931,"2455940,1215939,445649,2229198,2463719,126927,2599190,2231328,1785776,3113920,1121649,1726761,103890,420807,2372666,1046376,1037723,828221,2254913"
4283980,"180632,1281959,1799161,1150933,382933,98359,1593466,840500,1762258,458860,2180196,1281957,1239169,2599190,2356900,7804328,1769545,531001,2580687,23204"
4293190,"2444059,2555490,1842817,962441,501895,962437,2229477,2469397,1281957,2019613,2195786,2599190,625734,186099,428685,454134,531001,4137295,1037723,308364"
4301401,"532060,2145175,402609,1848808,2149094,545784,126927,2186305,625734,361725,709075,1037723,2303346,1074594,308364,868187"
4303450,"3156268,1679052,21324,2286863,485757,311412,2231328,420807,1769545,454134,2209477,272375,5108425,1118435,181149,28302"
4305481,"2178538,1828000,2603226,2083744,2083741,3913870,3893974,2332590,840500,2286120,2229477,2251771,1281957,2854876,2180196,2469397,254097,2759493,454134,4134889"
4305511,"811226,1194124,18790,625273,2473996,2141951,1270359,1871112,1812070,2216349,2575827,2300795,1918727,2214808,2141878,2465924,1240867,625734,2600478,1947821"
4306960,"667128,163489,2145758,2186305,681470,1726761,1350395,1769545,312316,2274790,716862,4210483,272375,460012,2347744,1074594,2254913,253112,4902,567105"
4311091,"2467499,1229855,538999,2473507,2300795,2356900,2599190,681470,971769,531550,4210483,428685,8467358,2424516,272375,305091,2101235,828221,715"
4320640,"2225251,2235471,2274394,2113055,680199,2233849,2327370,2469397,2427627,2286863,2019613,4387630,4782202,4740160,2352433,4887496,420807,2534924,272375,28302"
4321411,"5233441,1892505,1379198,2486212,5075707,5189281,317,103973,473795,1350395,2351675,2347744"
4322800,"101441,443466,2288708,2193125,449099,465804,443473,15148,2314540,126927,2297476,7804328,170357,463212,531001,34134,361725,2365398,23204"
4325911,"3693250,3472987,2970070,2473507,2356900,4603795,722880,4387447,625734,531001,4452286,2485599,663280,859161,2547698,2970082,1757592,4627999,272375,2448177"
4331761,"2309327,850070,2356647,2325197,436172,530,305775,3174526,4018180,1627732,3472987,2532745,1323687,183248,316027,1215868,878771,1755484,443298,479190"
4334320,"719748,1552732,2229477,2251771,2854876,2300795,2295424,2759493,2592020,4268815,4552681,2531716,2449217,2534924,1350395,610508,2485599,2303346,2364305,2352976"
4334701,"2310192,4421068,1823913,2332590,1281957,840500,2229477,2251771,2854876,2469397,2180196,2486212,2599190,2759493,446229,2592020,2407015,196603,716862,2209477"
4335940,"827324,1120962,501205,35842,261419,198804,320326,321720,449550,476683,468999,5029426,5075707,173299,312896,315683,432720,433245,470655,548744"
4336501,"1902543,2188687,1716389,222222,2332590,840500,2286120,2229477,2251771,2854876,2180196,2295424,2287749,2186305,2759493,8378,306238,103890,2458572,4684864"
4337071,"3182068,484845,9702,2172837,305709,2141893,1363973,1285422,463181,2317613,485757,2234134,2240065,1046376,1350395,1769545,473795,1037723,4902"
4337551,"477544,2184833,2587259,1253498,2373061,3999805,2229477,2251771,2854876,2370751,2600001,254097,531550,4812781,1378218,103890,2204066,610508,272375"
4338451,"2088040,290414,2215214,2409026,478660,109613,2683142,443493,3913870,2989726,2291653,2959600,3730834,2382658,1978750,2595489,4160818,4763704,3843613,3534970"
4340620,"618353,4308151,4621738,2077927,4394341,4715851,4554631,454134,2531716,4558900,4627963,103890,4809388,2303346,305091,272375,3026,1074594,5143300,2349719"
4342081,"438783,2344515,463181,2592020,490598,473795,681470,1035814,716862,311412,1806628,2209477,181149,2294752,1074594,5143300,1679042,971769,2580687,460012"
4342531,"2252044,2358078,868624,547079,2375739,2337097,169,432800,482087,449377,2331155,380247,325128,1362837,850574,2695962,2198457,2537878,461511,1074422"
4347550,"113135,1828000,2261085,4000258,2499124,2248252,569925,1304162,2486212,126927,2295424,722880,428685,454134,625734,420807,1350395,361725,1098150,305091"
4349350,"2854909,2317643,2295760,1877595,2524599,2587304,343668,1343981,4268824,4697119,331407,2347597,4811746,2071831"
4358380,"836220,1202451,2070550,4421068,2229477,2251771,2854876,2469397,2541759,2759493,165448,2477640,454134,485757,1362074,125008,401184,2466103,1037723,166554"
4358530,"436172,2365720,2232690,2575859,3174526,304786,2323662,2855779,380278,2694951,2286863,126927,2477640,1796985,446229,1785776,681470,170357,4344733,10480"
4359460,"4421071,5091442,2325197,958744,312747,2362532,2079410,451029,2212578,460830,1244867,6323,2196186,3758968,1111069,250425,2424291,2606115,2147773,2573141"
4365361,"327556,130794,2348342,873287,1932068,2575859,1552768,31901,5168215,431508,551368,2241214,1796957,131005,485559,2473078,684875,4289227,2408154,2444692"
4368901,"3174526,174045,2407896,651987,308818,2404069,3441835,4234678,3116707,4336795,96964,2301998,1786158,4599862,3773965,207532,211580,2209477,828221,253112"
4371970,"2050695,2409026,1236348,247330,2552070,2241321,2712011,834897,2693979,2576730,2530427,2239214,2273019,3839527,2388300,2463099,2606681,2441369,2466644,3420457"
4372900,"2226664,2531560,3893974,2054930,2332590,2229477,2251771,1281957,2854876,2469397,459282,2599190,2759493,2592020,1121649,2424516,317,1211658,428685,473795"
4375381,"1863151,2371874,680107,2388642,2019613,2195786,2759493,485757,216878,420807,1350395,1769545,2129220,2918407,4704790,2209477,305091,2294752,2349719,2042862"
4376740,"668259,3004879,849080,470352,22714,646028,479829,2388495,1657984,530250,434232,479653,122570,298579,4421068,745348,1823913,2453267,3248155,452157"
4379071,"310143,2348085,3756355,1785776,2525634,454134,103890,2294752,2349719,1037723,2303346,305091,272375,2347744,23204,2254913,364144,536767,481572,1720918"
4388191,"2474458,2070550,2406040,977324,3241585,2879581,2332590,962441,501895,962437,840500,2286120,2229477,2251771,1281957,2469397,2599190,2534924,4001488,2101235"
4394980,"1083575,1001216,308078,220837,962441,501895,2388642,1325745,18628,1806413,2388641,2770246,2427627,1858824,1097751,6394453,475248,2189938,2178756,800684"
4408771,"2231617,2523256,2374653,2598908,1226599,1593466,443649,2356900,2287749,3756355,1856383,1757592,625734,2106823,361725,1101948,1118435,272375,2573241,2580687"
4411990,"431508,459282,1796985,2356900,1902534,531550,7804328,1798025,531001,454134,361725,2372666,485757,2534924,166554,1101948,2485599,23204,2580687,1593487"
4415860,"2312361,1970937,371849,222906,2532486,328153,5260342,3756355,3775474,8472968,490598,1757592,1806628,2140764,5143300,460012,2178756,1593487"
4431160,"2072520,1988152,850815,1117461,1342077,313173,658628,4177156,465946,865696,221406,453925,1108446,18149,2295424,1312322,3712345,3493519,8467358"
4431241,"1764046,2341451,117726,529,455071,2107,535707,2486212,2077927,2407015,4552681,4740097,4939960,103890,2209477,5165893,305091,2351675,181149,2573241"
4448590,"2484994,2878855,4204885,4320190,2229477,2251771,2180196,2854876,2486212,126927,2759493,1785776,6892,306238,531001,1035814,2534924,1769545,2294752,5143300"
4454311,"451748,2239945,19373,2214811,573666,1446974,215539,2486212,2300795,1918727,2525634,2407015,2129220,323176,716862,1035814,2209477,2534924,1118435,2351675"
4459810,"1766131,2476171,2959600,1348485,1350519,1353337,2897701,901302,1353512,2600001,2420390,11936,420807,625734,428685,272375,305091,998313"
